671,ZUK,105,Z1,联想ZUK Z1（Z1221/全网通）,/cell_phone/index402557.shtml,5,1
866,小米,230,MI 2,小米红米2A（增强版/移动4G）,/cell_phone/index1099877.shtml,7,8
866,小米,230,MI 2,小米红米Note2（标准版/双4G）,/cell_phone/index969460.shtml,7,9
866,小米,230,MI 2,小米红米2（增强版/移动4G）,/cell_phone/index396023.shtml,6,10
866,小米,230,MI 2,小米Max（全网通/2GB RAM）,/cell_phone/index1146114.shtml,5,11
866,小米,230,MI 2,小米4（2GB RAM/移动4G）,/cell_phone/index399201.shtml,6,12
866,小米,230,MI 2,小米红米2（电信4G）,/cell_phone/index394379.shtml,5,13
866,小米,230,MI 2,小米红米Note（双卡/增强版/电信4G/2GB RAM）,/cell_phone/index392149.shtml,10,14
866,小米,230,MI 2,小米红米2A（高配版/移动4G）,/cell_phone/index1137676.shtml,7,15
866,小米,230,MI 2,小米4（2GB RAM/联通4G）,/cell_phone/index389398.shtml,6,16
866,小米,230,MI 2,小米4（2GB RAM/电信4G）,/cell_phone/index399202.shtml,6,17
866,小米,230,MI 2,小米红米2（联通4G）,/cell_phone/index394376.shtml,5,18
866,小米,230,MI 2,小米2 SE（移动4G）,/cell_phone/index1141520.shtml,5,19
866,小米,230,MI 2,小米Note2（高配版/移动4G）,/cell_phone/index1141542.shtml,6,20
866,小米,230,MI 2,小米红米2（增强版/电信4G）,/cell_phone/index405280.shtml,6,21
866,小米,230,MI 2,小米红米2（增强版/联通4G）,/cell_phone/index405279.shtml,6,22
866,小米,230,MI 2,小米M2（Mi2/16GB）,/cell_phone/index300503.shtml,4,23
866,小米,230,MI 2,小米红米2A（移动4G）,/cell_phone/index359611.shtml,6,24
866,小米,230,MI 2,小米2S（32GB）,/cell_phone/index350900.shtml,4,25
866,小米,230,MI 2,小米红米Note（增强版/移动3G/2GB RAM）,/cell_phone/index374237.shtml,9,26
866,小米,230,MI 2,小米2S（16GB）,/cell_phone/index347225.shtml,4,27
866,小米,230,MI 2,小米2S（电信版）,/cell_phone/index351343.shtml,3,28
866,小米,230,MI 2,小米红米Note（单卡/增强版/联通4G/2GB RAM）,/cell_phone/index385956.shtml,10,29
866,小米,230,MI 2,小米2A（联通版）,/cell_phone/index351461.shtml,3,30
866,小米,230,MI 2,小米M2（Mi2/32GB）,/cell_phone/index335468.shtml,4,31
866,小米,230,MI 2,小米红米Note（增强版/联通3G/2GB RAM）,/cell_phone/index381392.shtml,9,32
866,小米,230,MI 2,小米M2（Mi2/电信版）,/cell_phone/index333286.shtml,3,33
866,小米,230,MI 2,小米M2（Mi2/联通版）,/cell_phone/index333287.shtml,3,34
866,小米,230,MI 2,小米2S（联通版）,/cell_phone/index351459.shtml,3,35
866,小米,230,MI 2,小米2S（电信特别版）,/cell_phone/index385417.shtml,3,36
866,小米,230,MI 2,小米红米Note（双卡/增强版/联通4G/2GB RAM）,/cell_phone/index397513.shtml,10,37
867,小米,151,MI 2A,小米2A（移动4G）,/cell_phone/index347009.shtml,5,1
867,小米,151,MI 2A,小米红米2A（增强版/移动4G）,/cell_phone/index1099877.shtml,7,2
867,小米,151,MI 2A,小米红米2A（高配版/移动4G）,/cell_phone/index1137676.shtml,7,3
867,小米,151,MI 2A,小米红米2A（移动4G）,/cell_phone/index359611.shtml,6,4
867,小米,151,MI 2A,小米2A（联通版）,/cell_phone/index351461.shtml,3,5
868,小米,23,MI 2C,,,5,0
869,小米,995,MI 2S,小米2S（32GB）,/cell_phone/index350900.shtml,4,1
869,小米,995,MI 2S,小米2S（16GB）,/cell_phone/index347225.shtml,4,2
869,小米,995,MI 2S,小米2S（电信版）,/cell_phone/index351343.shtml,3,3
869,小米,995,MI 2S,小米2S（联通版）,/cell_phone/index351459.shtml,3,4
869,小米,995,MI 2S,小米2S（电信特别版）,/cell_phone/index385417.shtml,3,5
870,小米,1372,MI 3,小米4（3GB RAM/移动4G）,/cell_phone/index367969.shtml,6,1
870,小米,1372,MI 3,小米Max（全网通/3GB RAM）,/cell_phone/index1142643.shtml,5,2
870,小米,1372,MI 3,小米红米Note3（高配版/全网通）,/cell_phone/index1137560.shtml,5,3
870,小米,1372,MI 3,小米3（Mi3/移动3G）,/cell_phone/index361564.shtml,3,4
870,小米,1372,MI 3,小米红米3S（标准版/全网通）,/cell_phone/index1140146.shtml,5,5
870,小米,1372,MI 3,小米红米Note3（标准版/双4G）,/cell_phone/index403798.shtml,7,6
870,小米,1372,MI 3,小米红米3X（全网通）,/cell_phone/index1152561.shtml,4,7
870,小米,1372,MI 3,小米5（尊享版/3D玻璃版/全网通）,/cell_phone/index1143323.shtml,6,8
870,小米,1372,MI 3,小米红米3（标准版/全网通）,/cell_phone/index398545.shtml,4,9
870,小米,1372,MI 3,小米红米Note3（高配版/双4G）,/cell_phone/index1116001.shtml,7,10
870,小米,1372,MI 3,小米红米3S（高配版/全网通）,/cell_phone/index1146632.shtml,5,11
870,小米,1372,MI 3,小米红米3（移动4G）,/cell_phone/index1142036.shtml,5,12
870,小米,1372,MI 3,小米红米Note3（标准版/全网通）,/cell_phone/index1136407.shtml,5,13
870,小米,1372,MI 3,小米3（Mi3/联通版）,/cell_phone/index342896.shtml,2,14
870,小米,1372,MI 3,小米红米3（高配版/全网通）,/cell_phone/index1136430.shtml,4,15
870,小米,1372,MI 3,小米Max（高配版/全网通/3GB RAM）,/cell_phone/index1144202.shtml,6,16
870,小米,1372,MI 3,小米3S（移动4G）,/cell_phone/index372893.shtml,5,17
870,小米,1372,MI 3,小米4（3GB RAM/联通4G）,/cell_phone/index391929.shtml,6,18
870,小米,1372,MI 3,小米红米3A（双4G）,/cell_phone/index1140196.shtml,6,19
870,小米,1372,MI 3,小米红米Note（增强版/移动3G/2GB RAM）,/cell_phone/index374237.shtml,9,20
870,小米,1372,MI 3,小米3（Mi3/电信版）,/cell_phone/index361563.shtml,2,21
870,小米,1372,MI 3,小米红米Note（标准版/移动3G/1GB RAM）,/cell_phone/index374322.shtml,9,22
870,小米,1372,MI 3,小米4（电信3G）,/cell_phone/index385315.shtml,4,23
870,小米,1372,MI 3,小米4（3GB RAM/电信4G）,/cell_phone/index396860.shtml,6,24
870,小米,1372,MI 3,小米红米1S（8GB/移动3G）,/cell_phone/index366018.shtml,8,25
870,小米,1372,MI 3,小米红米Note（增强版/联通3G/2GB RAM）,/cell_phone/index381392.shtml,9,26
870,小米,1372,MI 3,小米4（联通3G）,/cell_phone/index385313.shtml,4,27
871,小米,2232,MI 4,小米4（3GB RAM/移动4G）,/cell_phone/index367969.shtml,6,1
871,小米,2232,MI 4,小米红米Note4（标准版/全网通）,/cell_phone/index1150050.shtml,5,2
871,小米,2232,MI 4,小米Note（双4G）,/cell_phone/index395186.shtml,4,3
871,小米,2232,MI 4,小米红米Note4（高配版/全网通）,/cell_phone/index1153995.shtml,5,4
871,小米,2232,MI 4,小米4C（标准版/全网通）,/cell_phone/index399550.shtml,4,5
871,小米,2232,MI 4,小米红米Note2（移动4G）,/cell_phone/index390237.shtml,6,6
871,小米,2232,MI 4,小米红米Note3（标准版/双4G）,/cell_phone/index403798.shtml,7,7
871,小米,2232,MI 4,小米红米Note（双卡/增强版/移动4G/2GB RAM）,/cell_phone/index397514.shtml,10,8
871,小米,2232,MI 4,小米4S（高配版/全网通）,/cell_phone/index393893.shtml,4,9
871,小米,2232,MI 4,小米红米2（移动4G）,/cell_phone/index369179.shtml,5,10
871,小米,2232,MI 4,小米Note（顶配版/双4G）,/cell_phone/index395192.shtml,5,11
871,小米,2232,MI 4,小米红米Note3（高配版/双4G）,/cell_phone/index1116001.shtml,7,12
871,小米,2232,MI 4,小米4C（高配版/全网通）,/cell_phone/index1100975.shtml,4,13
871,小米,2232,MI 4,小米Note2（标准版/移动4G）,/cell_phone/index1099553.shtml,6,14
871,小米,2232,MI 4,小米红米3（移动4G）,/cell_phone/index1142036.shtml,5,15
871,小米,2232,MI 4,小米Max（全网通/4GB RAM）,/cell_phone/index1144200.shtml,5,16
871,小米,2232,MI 4,小米2A（移动4G）,/cell_phone/index347009.shtml,5,17
871,小米,2232,MI 4,小米红米Note（单卡/增强版/移动4G/2GB RAM）,/cell_phone/index385002.shtml,10,18
871,小米,2232,MI 4,小米4C（标准版/移动4G）,/cell_phone/index1142038.shtml,5,19
871,小米,2232,MI 4,小米红米Note2（高配版/双4G）,/cell_phone/index996943.shtml,7,20
871,小米,2232,MI 4,小米红米2A（增强版/移动4G）,/cell_phone/index1099877.shtml,7,21
871,小米,2232,MI 4,小米红米Note2（标准版/双4G）,/cell_phone/index969460.shtml,7,22
871,小米,2232,MI 4,小米红米2（增强版/移动4G）,/cell_phone/index396023.shtml,6,23
871,小米,2232,MI 4,小米3S（移动4G）,/cell_phone/index372893.shtml,5,24
871,小米,2232,MI 4,小米Note（顶配版/移动4G）,/cell_phone/index1142518.shtml,5,25
871,小米,2232,MI 4,小米4（2GB RAM/移动4G）,/cell_phone/index399201.shtml,6,26
871,小米,2232,MI 4,小米红米2（电信4G）,/cell_phone/index394379.shtml,5,27
871,小米,2232,MI 4,小米Note（女神版/双4G）,/cell_phone/index398877.shtml,5,28
871,小米,2232,MI 4,小米4（3GB RAM/联通4G）,/cell_phone/index391929.shtml,6,29
871,小米,2232,MI 4,小米4S（标准版/全网通）,/cell_phone/index1142162.shtml,4,30
871,小米,2232,MI 4,小米红米Note（双卡/增强版/电信4G/2GB RAM）,/cell_phone/index392149.shtml,10,31
871,小米,2232,MI 4,小米红米2A（高配版/移动4G）,/cell_phone/index1137676.shtml,7,32
871,小米,2232,MI 4,小米4（特别版/移动4G）,/cell_phone/index391420.shtml,4,33
871,小米,2232,MI 4,小米红米Note（双卡/标准版/电信4G/1GB RAM）,/cell_phone/index395817.shtml,10,34
871,小米,2232,MI 4,小米4（2GB RAM/联通4G）,/cell_phone/index389398.shtml,6,35
871,小米,2232,MI 4,小米4（2GB RAM/电信4G）,/cell_phone/index399202.shtml,6,36
871,小米,2232,MI 4,小米红米2（联通4G）,/cell_phone/index394376.shtml,5,37
871,小米,2232,MI 4,小米2 SE（移动4G）,/cell_phone/index1141520.shtml,5,38
871,小米,2232,MI 4,小米Note（特别版/双4G）,/cell_phone/index398114.shtml,5,39
871,小米,2232,MI 4,小米Note2（高配版/移动4G）,/cell_phone/index1141542.shtml,6,40
871,小米,2232,MI 4,小米红米2（增强版/电信4G）,/cell_phone/index405280.shtml,6,41
871,小米,2232,MI 4,小米红米2（增强版/联通4G）,/cell_phone/index405279.shtml,6,42
871,小米,2232,MI 4,小米红米3A（双4G）,/cell_phone/index1140196.shtml,6,43
871,小米,2232,MI 4,小米红米（4G版）,/cell_phone/index385001.shtml,4,44
871,小米,2232,MI 4,小米红米Pro mini（移动4G）,/cell_phone/index1151718.shtml,6,45
871,小米,2232,MI 4,小米红米（旗舰版/双4G）,/cell_phone/index391936.shtml,5,46
871,小米,2232,MI 4,小米edge（移动4G）,/cell_phone/index1147452.shtml,4,47
871,小米,2232,MI 4,小米Note Plus（双4G）,/cell_phone/index398265.shtml,5,48
871,小米,2232,MI 4,小米红米（4G版）,/cell_phone/index385001.shtml,4,49
871,小米,2232,MI 4,小米红米Pro mini（移动4G）,/cell_phone/index1151718.shtml,6,50
871,小米,2232,MI 4,小米Note Plus（双4G）,/cell_phone/index398265.shtml,5,51
871,小米,2232,MI 4,小米Kenzo（移动4G）,/cell_phone/index1135437.shtml,4,52
871,小米,2232,MI 4,小米红米2A（移动4G）,/cell_phone/index359611.shtml,6,53
871,小米,2232,MI 4,小米红米（联通版/4GB）,/cell_phone/index359997.shtml,4,54
871,小米,2232,MI 4,小米红米1S（移动4G）,/cell_phone/index386272.shtml,6,55
871,小米,2232,MI 4,小米红米（移动版/4GB）,/cell_phone/index347880.shtml,4,56
871,小米,2232,MI 4,小米红米Note（单卡/增强版/联通4G/2GB RAM）,/cell_phone/index385956.shtml,10,57
871,小米,2232,MI 4,小米4（电信3G）,/cell_phone/index385315.shtml,4,58
871,小米,2232,MI 4,小米4（3GB RAM/电信4G）,/cell_phone/index396860.shtml,6,59
871,小米,2232,MI 4,小米4（联通3G）,/cell_phone/index385313.shtml,4,60
871,小米,2232,MI 4,小米红米Note（双卡/标准版/移动4G/1GB RAM）,/cell_phone/index397511.shtml,10,61
871,小米,2232,MI 4,小米红米Note（双卡/标准版/联通4G/1GB RAM）,/cell_phone/index397512.shtml,10,62
871,小米,2232,MI 4,小米红米Note（双卡/增强版/联通4G/2GB RAM）,/cell_phone/index397513.shtml,10,63
872,小米,10,MI 4S,小米4S（高配版/全网通）,/cell_phone/index393893.shtml,4,1
872,小米,10,MI 4S,小米3S（移动4G）,/cell_phone/index372893.shtml,5,2
872,小米,10,MI 4S,小米4S（标准版/全网通）,/cell_phone/index1142162.shtml,4,3
872,小米,10,MI 4S,小米红米1S（移动4G）,/cell_phone/index386272.shtml,6,4
873,小米,35,MI 5,小米5S（标准版/全网通）,/cell_phone/index1148642.shtml,4,1
873,小米,35,MI 5,小米5（标准版/全网通）,/cell_phone/index386188.shtml,3,2
873,小米,35,MI 5,小米5（高配版/全网通）,/cell_phone/index1138159.shtml,3,3
873,小米,35,MI 5,小米5（尊享版/陶瓷版/全网通）,/cell_phone/index1139151.shtml,4,4
873,小米,35,MI 5,小米5（尊享版/3D玻璃版/全网通）,/cell_phone/index1143323.shtml,6,5
873,小米,35,MI 5,小米5S（标准版/全网通）,/cell_phone/index1148642.shtml,4,6
873,小米,35,MI 5,小米5S plus（标准版/全网通）,/cell_phone/index1156137.shtml,5,7
873,小米,35,MI 5,小米5S（高配版/全网通）,/cell_phone/index1156140.shtml,4,8
874,小米,4,MI One C1,小米MI-ONE C1（M1电信版）,/cell_phone/index305629.shtml,5,1
875,小米,21,MI One Plus,小米MI-ONE Plus（M1联通版）,/cell_phone/index305630.shtml,5,1
876,小米,38,MI pad,,,5,0
877,小米,5,MI pad 2,,,5,0
878,小米,303,note顶配版,小米Note（顶配版/双4G）,/cell_phone/index395192.shtml,5,1
878,小米,303,note顶配版,小米Note（顶配版/全网通）,/cell_phone/index403558.shtml,3,2
878,小米,303,note顶配版,小米Note（顶配版/移动4G）,/cell_phone/index1142518.shtml,5,3
879,小米,523,小米4C,小米4C（标准版/全网通）,/cell_phone/index399550.shtml,4,1
879,小米,523,小米4C,小米4C（高配版/全网通）,/cell_phone/index1100975.shtml,4,2
879,小米,523,小米4C,小米4C（标准版/移动4G）,/cell_phone/index1142038.shtml,5,3
880,小米,818,小米note,小米红米Note4（标准版/全网通）,/cell_phone/index1150050.shtml,5,1
880,小米,818,小米note,小米Note（双4G）,/cell_phone/index395186.shtml,4,2
880,小米,818,小米note,小米红米Note3（高配版/全网通）,/cell_phone/index1137560.shtml,5,3
880,小米,818,小米note,小米红米Note4（高配版/全网通）,/cell_phone/index1153995.shtml,5,4
880,小米,818,小米note,小米红米Note2（移动4G）,/cell_phone/index390237.shtml,6,5
880,小米,818,小米note,小米红米Note3（标准版/双4G）,/cell_phone/index403798.shtml,7,6
880,小米,818,小米note,小米红米Note（双卡/增强版/移动4G/2GB RAM）,/cell_phone/index397514.shtml,10,7
880,小米,818,小米note,小米Note（顶配版/双4G）,/cell_phone/index395192.shtml,5,8
880,小米,818,小米note,小米红米Note3（高配版/双4G）,/cell_phone/index1116001.shtml,7,9
880,小米,818,小米note,小米Note（全网通）,/cell_phone/index395208.shtml,2,10
880,小米,818,小米note,小米Note2（标准版/移动4G）,/cell_phone/index1099553.shtml,6,11
880,小米,818,小米note,小米红米Note3（标准版/全网通）,/cell_phone/index1136407.shtml,5,12
880,小米,818,小米note,小米Note（顶配版/全网通）,/cell_phone/index403558.shtml,3,13
880,小米,818,小米note,小米红米Note（单卡/增强版/移动4G/2GB RAM）,/cell_phone/index385002.shtml,10,14
880,小米,818,小米note,小米红米Note2（高配版/双4G）,/cell_phone/index996943.shtml,7,15
880,小米,818,小米note,小米红米Note2（标准版/双4G）,/cell_phone/index969460.shtml,7,16
880,小米,818,小米note,小米Note（顶配版/移动4G）,/cell_phone/index1142518.shtml,5,17
880,小米,818,小米note,小米Note（女神版/双4G）,/cell_phone/index398877.shtml,5,18
880,小米,818,小米note,小米红米Note（双卡/增强版/电信4G/2GB RAM）,/cell_phone/index392149.shtml,10,19
880,小米,818,小米note,小米红米Note（双卡/标准版/电信4G/1GB RAM）,/cell_phone/index395817.shtml,10,20
880,小米,818,小米note,小米Note（女神版/全网通）,/cell_phone/index1099221.shtml,3,21
880,小米,818,小米note,小米Note（特别版/双4G）,/cell_phone/index398114.shtml,5,22
880,小米,818,小米note,小米Note2（高配版/移动4G）,/cell_phone/index1141542.shtml,6,23
880,小米,818,小米note,小米Note Plus（双4G）,/cell_phone/index398265.shtml,5,24
880,小米,818,小米note,小米Note Plus（双4G）,/cell_phone/index398265.shtml,5,25
880,小米,818,小米note,小米红米Note（增强版/移动3G/2GB RAM）,/cell_phone/index374237.shtml,9,26
880,小米,818,小米note,小米红米Note（标准版/移动3G/1GB RAM）,/cell_phone/index374322.shtml,9,27
880,小米,818,小米note,小米红米Note（单卡/增强版/联通4G/2GB RAM）,/cell_phone/index385956.shtml,10,28
880,小米,818,小米note,小米红米Note（增强版/联通3G/2GB RAM）,/cell_phone/index381392.shtml,9,29
880,小米,818,小米note,小米红米Note（双卡/标准版/移动4G/1GB RAM）,/cell_phone/index397511.shtml,10,30
880,小米,818,小米note,小米红米Note（双卡/标准版/联通4G/1GB RAM）,/cell_phone/index397512.shtml,10,31
880,小米,818,小米note,小米红米Note（特别版/1GB RAM）,/cell_phone/index380486.shtml,6,32
880,小米,818,小米note,小米红米Note（双卡/增强版/联通4G/2GB RAM）,/cell_phone/index397513.shtml,10,33
953,波导,2,Doeasy E700,,,2,0
954,波导,1,L100,,,2,0
955,波导,1,L108,,,2,0
956,波导,1,LT01,,,2,0
957,波导,2,LT02,,,2,0
996,三星,22,2016版 Galaxy A5,三星2016版GALAXY A5（A5100/全网通）,/cell_phone/index1100948.shtml,7,1
996,三星,22,2016版 Galaxy A5,三星2016版GALAXY A5（A5108/移动4G）,/cell_phone/index1139363.shtml,9,2
997,三星,38,2016版 Galaxy A7,三星2016版GALAXY A7（A7100/全网通）,/cell_phone/index1100947.shtml,7,1
997,三星,38,2016版 Galaxy A7,三星2016版GALAXY A7（A7108/移动4G）,/cell_phone/index1139368.shtml,9,2
998,三星,50,2016版 Galaxy A9,三星2016版GALAXY A9（A9000/全网通）,/cell_phone/index397666.shtml,7,1
999,三星,1,2016版 Galaxy J7,三星2016版GALAXY J7（J7108/双4G）,/cell_phone/index1137928.shtml,9,1
999,三星,1,2016版 Galaxy J7,三星2016版GALAXY J7（J7109/电信4G）,/cell_phone/index1140366.shtml,9,2
1000,三星,6,B9388,三星B9388（移动3G）,/cell_phone/index344043.shtml,5,1
1000,三星,6,B9388,三星B9388（移动3G）,/cell_phone/index344043.shtml,5,2
1001,三星,6,领世旗舰3,,,4,0
1002,三星,10,G3588V,三星G3588V（移动4G）,/cell_phone/index382489.shtml,5,1
1003,三星,10,G3609,三星GALAXY CORE Prime（G3609/电信4G）,/cell_phone/index389875.shtml,7,1
1004,三星,34,G3818,三星G3818,/cell_phone/index370329.shtml,2,1
1005,三星,3,G3819D,,,4,0
1006,三星,70,G7200,,,4,0
1007,三星,25,Galaxy A3,三星2016版GALAXY A3（A3100/全网通）,/cell_phone/index1109565.shtml,7,1
1007,三星,25,Galaxy A3,三星GALAXY A3（A3000/双4G）,/cell_phone/index387046.shtml,7,2
1007,三星,25,Galaxy A3,三星GALAXY A3（A3009/电信4G）,/cell_phone/index394842.shtml,7,3
1007,三星,25,Galaxy A3,三星2017版GALAXY A3（全网通）,/cell_phone/index1155727.shtml,6,4
1008,三星,236,Galaxy A5,三星GALAXY A5（A5000/双4G）,/cell_phone/index387047.shtml,7,1
1008,三星,236,Galaxy A5,三星2016版GALAXY A5（A5100/全网通）,/cell_phone/index1100948.shtml,7,2
1008,三星,236,Galaxy A5,三星GALAXY A5（A5009/电信4G）,/cell_phone/index387834.shtml,7,3
1008,三星,236,Galaxy A5,三星2016版GALAXY A5（A5108/移动4G）,/cell_phone/index1139363.shtml,9,4
1008,三星,236,Galaxy A5,三星2017版GALAXY A5（A520F/移动4G）,/cell_phone/index1154203.shtml,10,5
1008,三星,236,Galaxy A5,三星GALAXY S5 LTE-A,/cell_phone/index378517.shtml,5,6
1009,三星,298,Galaxy A7,三星2016版GALAXY A7（A7100/全网通）,/cell_phone/index1100947.shtml,7,1
1009,三星,298,Galaxy A7,三星GALAXY A7（A7000/双4G）,/cell_phone/index387048.shtml,7,2
1009,三星,298,Galaxy A7,三星2016版GALAXY A7（A7108/移动4G）,/cell_phone/index1139368.shtml,9,3
1009,三星,298,Galaxy A7,三星GALAXY A7（A7009/电信4G）,/cell_phone/index389454.shtml,7,4
1009,三星,298,Galaxy A7,三星2017版GALAXY A7（A720/移动4G）,/cell_phone/index1154268.shtml,9,5
1010,三星,155,Galaxy A8,三星GALAXY A8（A8000/全网通）,/cell_phone/index397665.shtml,5,1
1010,三星,155,Galaxy A8,三星2016版GALAXY A8（移动4G）,/cell_phone/index1151409.shtml,8,2
1010,三星,155,Galaxy A8,三星GALAXY A8升级版（移动4G）,/cell_phone/index1116469.shtml,7,3
1011,三星,2,Galaxy Ace,三星GALAXY J1 Ace（J110/联通3G）,/cell_phone/index401953.shtml,8,1
1011,三星,2,Galaxy Ace,三星GALAXY Ace 4（4G版）,/cell_phone/index384151.shtml,5,2
1011,三星,2,Galaxy Ace,三星Galaxy Ace（S5830）,/cell_phone/index269739.shtml,4,3
1011,三星,2,Galaxy Ace,三星Galaxy Ace（S5830）,/cell_phone/index269739.shtml,4,4
1011,三星,2,Galaxy Ace,三星GALAXY ACE 3（I679/电信3G）,/cell_phone/index373266.shtml,7,5
1011,三星,2,Galaxy Ace,三星GALAXY Ace 3（S7272C）,/cell_phone/index351081.shtml,6,6
1011,三星,2,Galaxy Ace,三星I8160（GALAXY Ace 2）,/cell_phone/index312831.shtml,5,7
1011,三星,2,Galaxy Ace,三星GALAXY Ace 3（S7278/移动版）,/cell_phone/index367762.shtml,6,8
1011,三星,2,Galaxy Ace,三星GALAXY Ace 4（G3139D/电信3G）,/cell_phone/index384150.shtml,8,9
1011,三星,2,Galaxy Ace,三星GALAXY Ace 3（S7278U/移动版）,/cell_phone/index367764.shtml,7,10
1011,三星,2,Galaxy Ace,三星Galaxy Ace Dear（S6358/移动版）,/cell_phone/index323162.shtml,6,11
1011,三星,2,Galaxy Ace,三星GALAXY Ace（S5838）,/cell_phone/index293463.shtml,4,12
1011,三星,2,Galaxy Ace,三星GALAXY Ace Style LTE,/cell_phone/index376527.shtml,4,13
1011,三星,2,Galaxy Ace,三星Galaxy Ace Plus（S7508）,/cell_phone/index315426.shtml,5,14
1011,三星,2,Galaxy Ace,三星GALAXY Ace Style LTE,/cell_phone/index376527.shtml,4,15
1011,三星,2,Galaxy Ace,三星GALAXY Ace（S5838）,/cell_phone/index293463.shtml,4,16
1011,三星,2,Galaxy Ace,三星GALAXY Ace 3（S7270）,/cell_phone/index355903.shtml,5,17
1011,三星,2,Galaxy Ace,三星GALAXY Ace 3（S7270）,/cell_phone/index355903.shtml,5,18
1011,三星,2,Galaxy Ace,三星S6802（GALAXY Ace Duos）,/cell_phone/index332543.shtml,5,19
1012,三星,2,Galaxy Ace 2,三星I8160（GALAXY Ace 2）,/cell_phone/index312831.shtml,5,1
1013,三星,11,Galaxy Ace 3,三星GALAXY J1 Ace（J110/联通3G）,/cell_phone/index401953.shtml,8,1
1013,三星,11,Galaxy Ace 3,三星GALAXY ACE 3（I679/电信3G）,/cell_phone/index373266.shtml,7,2
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 3（S7272C）,/cell_phone/index351081.shtml,6,3
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 3（S7278/移动版）,/cell_phone/index367762.shtml,6,4
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 4（G3139D/电信3G）,/cell_phone/index384150.shtml,8,5
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 3（S7278U/移动版）,/cell_phone/index367764.shtml,7,6
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 3（S7270）,/cell_phone/index355903.shtml,5,7
1013,三星,11,Galaxy Ace 3,三星GALAXY Ace 3（S7270）,/cell_phone/index355903.shtml,5,8
1014,三星,2,Galaxy Ace 4,三星GALAXY Ace 4（4G版）,/cell_phone/index384151.shtml,5,1
1014,三星,2,Galaxy Ace 4,三星GALAXY Ace 4（G3139D/电信3G）,/cell_phone/index384150.shtml,8,2
1015,三星,6,Galaxy Alpha,三星GALAXY Alpha（G850）,/cell_phone/index385347.shtml,4,1
1015,三星,6,Galaxy Alpha,三星GALAXY Alpha（G8509V/电信版）,/cell_phone/index386445.shtml,6,2
1015,三星,6,Galaxy Alpha,三星GALAXY Alpha（G8508S/双4G）,/cell_phone/index386446.shtml,7,3
1015,三星,6,Galaxy Alpha,三星GALAXY Alpha（G8508S/双4G）,/cell_phone/index386446.shtml,7,4
1016,三星,1,Galaxy Core,三星GALAXY CORE Prime（G3608/移动4G）,/cell_phone/index389873.shtml,7,1
1016,三星,1,Galaxy Core,三星GALAXY Core Mini 4G（G3568V/移动4G）,/cell_phone/index383994.shtml,8,2
1016,三星,1,Galaxy Core,三星GALAXY CORE Prime（G3609/电信4G）,/cell_phone/index389875.shtml,7,3
1016,三星,1,Galaxy Core,三星GALAXY Core Max（G5109/电信4G）,/cell_phone/index394051.shtml,7,4
1016,三星,1,Galaxy Core,三星GALAXY Core Lite（G3589W/电信4G）,/cell_phone/index386633.shtml,8,5
1016,三星,1,Galaxy Core,三星GALAXY CORE Prime（G3606/联通4G）,/cell_phone/index389871.shtml,7,6
1016,三星,1,Galaxy Core,三星GALAXY Core Lite（G3586V/联通4G）,/cell_phone/index382378.shtml,8,7
1016,三星,1,Galaxy Core,三星GALAXY Core Max（G5108Q/双4G）,/cell_phone/index389064.shtml,8,8
1016,三星,1,Galaxy Core,三星GALAXY Core Max（G5108Q/双4G）,/cell_phone/index389064.shtml,8,9
1016,三星,1,Galaxy Core,三星G3518（GALAXY Core 4G）,/cell_phone/index368125.shtml,5,10
1016,三星,1,Galaxy Core,三星GALAXY Core 2（G3559/电信版）,/cell_phone/index378521.shtml,6,11
1016,三星,1,Galaxy Core,三星GALAXY Core 2（G3559/电信版）,/cell_phone/index378521.shtml,6,12
1016,三星,1,Galaxy Core,三星GALAXY Core Max（G5108/移动4G）,/cell_phone/index392512.shtml,7,13
1016,三星,1,Galaxy Core,三星GALAXY Core（I8262/双卡版）,/cell_phone/index353342.shtml,5,14
1016,三星,1,Galaxy Core,三星GALAXY Core 2（G3556D）,/cell_phone/index383629.shtml,6,15
1016,三星,1,Galaxy Core,三星GALAXY Core 2（G3558/移动3G）,/cell_phone/index385352.shtml,7,16
1016,三星,1,Galaxy Core,三星GALAXY Core Advance（I8580）,/cell_phone/index367959.shtml,5,17
1017,三星,5,Galaxy Core 2,三星GALAXY Core 2（G3559/电信版）,/cell_phone/index378521.shtml,6,1
1017,三星,5,Galaxy Core 2,三星GALAXY Core 2（G3559/电信版）,/cell_phone/index378521.shtml,6,2
1017,三星,5,Galaxy Core 2,三星GALAXY Core 2（G3556D）,/cell_phone/index383629.shtml,6,3
1017,三星,5,Galaxy Core 2,三星GALAXY Core 2（G3558/移动3G）,/cell_phone/index385352.shtml,7,4
1018,三星,11,Galaxy Core 4G,三星GALAXY CORE Prime（G3608/移动4G）,/cell_phone/index389873.shtml,7,1
1018,三星,11,Galaxy Core 4G,三星GALAXY Core Mini 4G（G3568V/移动4G）,/cell_phone/index383994.shtml,8,2
